probe	subject1	subject2	subject3	subject4	subject5	subject6	subject7	subject8	subject9	subject10	subject11	subject12	subject13	subject14	subject15	subject16	subject17	subject18	subject19	subject20	subject21	subject22	subject23	subject24	subject25	subject26	subject27	subject28	subject29	subject30	subject31	subject32	subject33	subject34	subject35	subject36	subject37	subject38	subject39	subject40	subject41	subject42	subject43	subject44	subject45	subject46	subject47	subject48	subject49	subject50	subject51	subject52	subject53	subject54	subject55	subject56	subject57	subject58	subject59	subject60	subject61	subject62	subject63	subject64	subject65	subject66	subject67	subject68	subject69	subject70	subject71	subject72	subject73	subject74	subject75	subject76	subject77	subject78	subject79	subject80	subject81	subject82	subject83	subject84	subject85	subject86	subject87	subject88	subject89	subject90	subject91	subject92	subject93	subject94	subject95	subject96	subject97	subject98	subject99	subject100
ACC1	3.09225091877436	2.56384153222289	-0.528513870442172	-0.551171377328431	-1.20681282746428	-0.53420368599971	1.81247582340559	0.913459960693112	1.9454647737332	0.200682434232619	2.20674186753166	2.42079030874794	3.14735107462172	-0.809928728781793	2.06859016327787	2.83776056023185	-0.90059643412976	1.26638370522265	3.1030394561773	2.49302968023027	2.2904010064895	2.19471011628321	2.36678170566432	2.20070359363329	-0.80579534448109	-0.646923940233589	-0.451432994939002	-0.106121951103801	3.21580604394275	2.49415012585649	0.632327218763945	2.9662700427906	2.34951540338243	0.356128462758677	1.76560763379299	1.17705866419305	1.51010647480422	-0.500793449509293	2.29243322001055	2.69947706836322	-0.547027082502712	0.00831020551147721	0.704861526137731	2.32204836440976	1.74886148381232	0.45828922380976	1.61503527315008	1.90892309354522	-1.08438477457603	3.31552935986509	2.16582182174413	-0.441363244734191	1.90547663014653	-1.08603916270151	-0.248186431863309	0.336034253583812	1.62787876570974	-0.912079576170955	2.10475939308538	2.31908503436797	2.73110604716544	-0.552722859959987	1.3818063750994	1.98282626302495	1.83950973967299	2.08294029616953	-0.643958596972923	0.714021335291394	2.47077485949614	-0.741462856583659	1.72861130374852	2.17381220804562	0.177081140703437	-0.535985593544614	-0.160794679423447	-0.387815289571716	-0.145652378670354	-0.873847838653944	-0.179274843714669	-0.36070691383214	-1.05631556394417	-1.41077419454433	2.38890197255947	-0.544071107251998	-1.08397075340947	-0.531014917849049	2.04719045051307	1.99876430187464	-0.25835380783766	-1.35600494855693	1.69365571428397	1.92866520716905	2.22396752616709	2.24123860878517	2.46461798932881	2.76547013521579	-1.0810723179673	-0.114823907602547	-0.307972492842782	1.98274051593091
ACC_pS79	2.77034139916127	2.75859756491971	-0.470626738411843	-0.433251481185116	-0.918248513907259	-0.409601245402302	1.78450606226417	0.764171530318904	2.05381790836173	-0.250617035616713	2.29192068995025	2.40814934950135	3.29300133906541	-1.23283555116401	1.93867364422189	2.80346371690047	-0.76772167923386	1.70238625424406	2.7001127215704	2.47708529839931	2.61553754448377	2.50296213806386	2.38690497201394	2.18965415610838	-0.341089834569904	-0.79374705475699	-0.628643222784012	-0.401751516542668	2.95864821996812	2.93860296912118	0.138269614358046	2.7030386697729	2.09537769819092	0.434765347742456	1.9437958531325	1.41455809413859	1.55142041698341	-0.538873266549882	2.58936846114619	2.50825169363597	-0.60382960506672	-0.037738682007468	0.728113703069661	2.02664282730392	1.66253757489809	0.84411737263319	1.88855167818815	1.78543597134607	-0.21889835251635	2.90366117420839	1.94775440322928	-0.721592483559186	2.11108050537264	-0.700816121811155	0.0818336295238501	0.483692101549285	1.872594894346	-0.531456403896084	1.95873683385636	1.79920264522557	2.41710708106318	-0.849628960188669	1.52676555521799	1.69900908734689	1.89068127585401	1.6268578651564	-0.456954350934191	0.393987927535325	2.20344084045305	-0.564042338365089	2.14423671630503	2.18409309746571	-0.0802205561464497	-0.834910940063928	0.407093753986829	-0.511541223399506	-0.402355129450563	-0.566811984026874	-0.316963498393918	-0.153831544892493	-0.750098556093898	-1.31366806085213	2.48395521338132	-0.299226949278598	-1.00758925644323	-0.666062028408946	1.85841943903662	1.93098296587132	-0.495032672008876	-1.32017148086774	1.60054401255037	1.8685213855215	2.11344208521711	2.06934874906219	2.16847702630165	2.60193323601781	-0.671462597027299	0.0884078547231	-0.333269005245686	2.2706643337018
ACVRL1	-0.35444790316383	0.467290078744707	2.7848801302088	-0.0109810695844907	0.23885480373631	2.54374041953817	2.56470087441252	2.35142969674958	2.79507367985706	2.65158505168716	0.0771510276333949	-0.274756471006457	-0.271776678865479	2.77053186495864	-0.0674404913353934	0.0618028466081418	2.3788950654197	2.28706849608895	2.91429411789132	0.0778112135159166	2.99460246845502	0.368655337053478	0.373811435974079	2.51843374055963	3.21372123958897	0.047317255571673	2.5635980487019	0.241235349015201	0.27205482346741	-0.35398639101853	0.103306941669795	0.101357106407913	0.220997485872095	0.572845584282617	-0.328520714616087	-0.0654226034331886	0.461483075277934	0.189274368457869	-0.0380185782025173	-0.478251288858029	2.74336664302328	-0.0208009621982047	0.715717214692687	-0.0355453294699967	0.204512021196124	2.46032295669735	-0.0147873072643176	2.63336266452818	1.92489254557995	0.324146345666453	0.404287148952807	0.248049157260393	0.179026747516672	0.125262078546547	2.67300191511655	0.090471654495131	-0.307368711577448	2.50199901366173	0.060715020688729	2.42351542501457	0.308373768082272	2.77953278936612	0.245999169908109	0.236662923590332	2.04202443959635	-0.109309754417718	2.61621910142292	-0.0603211552296155	-0.00388708622504128	2.68829607884126	0.159105363643224	2.31298545685871	2.47578447359499	2.67261673308159	2.28168189895937	2.67454061045879	0.365673668986116	0.12479824282468	2.25742287585673	2.7076939558302	-0.135782167677951	-0.0162634443550736	-0.183975648648801	2.45964662668473	2.26389228804534	2.62224003465307	2.63971321459614	-0.0557246083727191	0.20213024537619	2.3834580303374	-0.00595722233662263	2.50894443458149	-0.00518176897123229	-0.320640328003848	2.66070261273193	-0.0507216188300738	0.449693487251749	2.45066155996276	-0.183333450297246	-0.0457225543361638
Akt_pS473	-0.662836284447661	-0.838942299270493	1.63711292154151	-0.811755438926041	-0.654822089259004	-0.51384918751594	3.26136882749429	0.367710974232238	4.19597890495809	0.827880368960723	0.420688384439905	-0.180475542083398	-0.681628332779129	2.00066962216509	0.255003514832053	0.0636042039080641	0.128509122006739	2.60023778613963	1.58909549031244	0.590651364231183	1.14624442175465	0.186951493584756	-0.0516715467368036	0.894089936792174	-0.694310319937064	-0.524388284683794	0.315540336504789	0.342711116101754	-1.00868922017421	-0.165017524858891	-1.70896946286356	-0.374811675788483	0.744025948517533	0.49492633541378	-0.425524260447555	1.24860736345752	0.31874492721832	0.473839849693945	-0.496423395896438	-0.226221907030522	-0.363630666578112	-0.544718477090978	0.413782874609516	-0.471293120950874	0.232330635089713	0.325924066835509	1.67351819090809	2.98848337257322	0.458168816818371	0.115285875861711	0.759620735593557	-0.93245297952701	-0.264616438385636	0.118224444024966	0.853312476446228	1.36773031795055	0.0613561393449925	1.21638004140592	0.57618945336008	2.75757967149568	-0.00885819900737394	-0.521339533407579	0.380889886125692	0.856502304917565	2.18999052365741	-0.14252602184241	0.577355511635766	-0.537977251241607	0.330835621533241	0.219837862294656	1.11119521732565	1.41855564367406	1.05040468737636	-0.128117513015505	0.375297939770349	-0.252127996806073	0.111233180559056	0.992168207059758	0.347159995976401	0.751118258245333	0.929417832114755	-0.165168940118876	1.85722118196104	-0.542576134920956	0.925862698781636	0.14774449445865	2.27666561803283	-0.676332886498431	-0.138534320372064	0.728152161462293	0.512236330350734	2.83830677260272	-0.147686418506973	-0.315103469560023	1.54005873005946	-0.00420571207722593	0.703833341597026	-0.289703198796485	0.0233001103565814	-0.0210312795011695
PRAS40_pT246	-0.415906603148428	2.60268138002533	2.44882741103643	2.02671250218294	2.57550159553402	2.73692935834931	2.37997797741534	2.00531049586459	2.85416915195296	2.39321554665605	2.09002698215397	-0.0333159861532286	2.68590799330402	2.57342865830708	2.05628639692524	2.60524892422158	2.85731735364495	2.41287785314764	2.1386921104212	2.77239897364809	2.01550001764532	2.26894094574721	-0.323511409545783	2.41398474878327	2.33825239414681	2.13342427424267	2.11858057097688	2.51856118962329	-0.60097072049321	2.57326809754063	2.00740816141819	-0.373936921514428	0.304360704285748	2.23102798462804	2.53210614895203	0.0300725743701275	0.0115118433056726	2.54634593500873	-0.111909494494798	2.16263070450897	2.60280429414743	2.58812558356339	1.9502278751104	2.62076943591666	0.132224534745756	2.59966678920763	2.92958676466387	2.54087012892121	3.1178990967681	2.23834108286274	-0.208589799173856	2.19968346361622	2.2564657488975	2.41686202079762	2.56887491385806	2.32696577493629	2.92003415931561	2.95239030437261	0.255023352204795	2.2607998799096	2.1342541817727	2.14242408951332	-0.134744690989674	-0.267027754836369	2.65314885420315	2.14878193975764	2.37425851917641	2.05424504593117	1.92317718417464	2.13261788683163	3.03517918425504	2.40958828779159	2.12524439227429	2.36258366055328	2.59934156708995	2.24028874870342	1.94973642143625	2.53399588860868	2.60085214309399	2.03734031794161	2.77452137915295	2.3432827516482	0.25030453542334	1.98759035955602	2.93097475910764	2.1403367829966	2.42924517171494	-0.474915954889925	2.29935297961203	2.32498518277993	2.7694432259503	2.56675743536002	-0.125872499091536	2.31867899124997	2.38872913892792	2.25069286954251	2.532237563038	2.56448429237616	2.76321126909038	-0.109013775560115
Annexin.1	-0.192817395192788	0.173710484452005	0.104495085318042	3.7151722413954	-1.19518465069121	-0.0126579460993788	0.140297224526903	-1.15591465420024	2.08651192143947	0.670091778734496	-0.102009074012631	-0.338164942910172	-0.843730508180435	0.265312490229094	-0.0849784723588414	0.607267511416334	-0.35702049149734	0.320650232555861	-0.837671721246459	2.00634805988687	1.63646936058192	0.405760035619297	0.524631516880687	-0.99597583022311	-0.050429267713387	0.935539334538654	0.585097232697927	3.0481584783364	1.00622730859407	-1.10417269143923	2.08640446230756	-0.342382460604053	1.81423398259469	0.864574697447271	0.315603579707127	0.45579845323283	0.290487456545555	0.635944979259764	-0.670864849374585	-1.92900853600786	-0.303160434689852	-0.546101876395464	0.896382800392478	-0.0258158497744961	1.01092395599714	-0.409519105365932	-0.978113096122817	1.84604410766257	0.587344711509771	0.486778862805885	0.0140775382470895	3.65501924045682	0.0266366680302125	-0.503665867842636	-0.109555356860653	3.09855443153697	1.55264798569036	-0.219052831226581	0.115407767540867	0.204130497926673	1.28955773990156	1.02857308708407	0.608502883943771	1.02193458448008	-1.26806345994598	0.587469206428931	-0.0587310959189352	0.602793591900996	-0.948451542769045	2.29125051044876	-0.250916035365161	-1.45621690115593	-0.130842310135024	0.917967880321424	0.569127584156954	0.223057396251938	2.76595116799742	3.73102250713121	-1.53161967129972	0.181503285701478	3.2206575441251	0.263586830470644	1.79380056092348	0.0507356943492289	-0.609584404158129	-0.0786993215711968	1.24520758584943	0.177876295861849	3.04048137426831	-0.121988077315732	-0.0606739782160876	1.47930077663703	0.334248313710481	-0.483211433504201	-0.200774844229434	0.691016799298705	3.97423788194365	-0.0259048168621545	-0.94710933027186	0.421301607818387
AR	3.92908307947019	4.10247188181418	4.4063934650208	4.40590830976558	3.76233912190293	2.93276194394118	2.70444219286459	3.80408537752241	3.62065115406458	4.83276562943197	3.49364679001921	3.8437120770795	3.2761741462653	4.4645107618999	3.59832555931065	3.72599739019919	1.65388536928432	1.96544408625551	4.14081680741039	3.97321786174687	3.78025258354823	4.69761030513491	3.98739385893024	3.53169177371099	3.62277566739332	2.70457278674317	3.69499743241966	2.87773808547155	3.34709128149137	3.1803373148763	4.60717331737363	2.23227710817873	4.97924964905676	4.59429940884361	3.89970587430458	2.61498121991318	3.35217539759054	4.46836350602751	3.18236030934244	3.77758809874279	3.78342674680487	2.95784606899053	3.24292035804557	4.0863986216812	3.20361327062885	4.12457540131204	3.42700549597348	3.62863928257172	4.53120249108185	3.75123389743992	3.29557152676222	3.65550059738247	2.84400072780795	4.27817807766927	3.44893749892831	3.72688093483099	4.31751866280965	4.92356056509389	3.94433022465617	3.76670413544207	2.40614377236544	2.92899254911354	3.49339511484436	3.9081693689957	3.58981087259703	3.48330873637064	4.60400789811366	2.9048197802165	3.21134751336452	3.30114369210411	3.49225099695653	3.5772548156042	3.69017445796749	2.67887256076464	1.2574254326542	4.62054450950058	3.52951572594097	3.88824142201261	4.30006986870752	3.50993549359149	3.89779547466185	3.64572089686373	2.8725401556099	4.49362443339849	4.54985931701287	3.91683039238821	3.31974910676689	3.11636504806069	3.36220566509996	4.94240996007665	4.26838065327484	4.44957974733503	4.85953083079691	3.95038089608685	3.49575268074462	3.35292631485759	2.95585020294866	4.11326998341899	3.73192481202392	4.3433160220391
A.Raf_pS299	0.0323906682053689	-0.349829716727616	2.26086253122679	-0.245420801006913	2.42940481907505	2.81080335867633	-0.245301878128382	2.12470181017589	0.553564618531017	0.355657583599462	0.166391690167574	-0.437669390664272	0.427349610890406	2.4395612599261	-0.150835617353705	-0.0140233874588398	2.63926737316473	-0.402473788131112	-0.15305512629384	0.226935706175729	-0.477167670913909	-0.329068002876141	-0.0751154926909735	-0.488523505211478	2.08462295038047	2.16582983634734	2.52971865571879	0.514899120579114	-0.317643417919265	-0.655534959237688	0.286114305690255	-0.209752003793681	0.0872589672710159	2.0253921869782	-0.455448095167959	-0.426925438198188	-0.231598563088227	2.74406537768524	-0.50728773192146	0.0387220078812911	0.0749115587655002	2.19389115829372	2.13370253491206	-0.169458572421556	-0.372028264331388	2.83496134628268	-0.283671907810826	-0.0397195517186229	2.32695168694616	0.0975492083488141	0.357982775010294	-0.0185504390937985	-0.758978196190504	2.08090830612874	1.93314526317009	0.0460673223844258	-0.0258757084711274	0.118311197134483	-0.263177788458872	0.61968748141389	-0.120061239031825	2.50083680875606	0.365986664028494	0.0626859388014019	-0.347995400579791	-0.387170789771913	2.24168065725123	2.06549415275325	-0.717691938291215	-0.0530332491700871	-0.244186341662673	0.0248270802192843	2.13056543659593	2.49894914215455	1.80114599985655	2.00729108552172	-0.288371434829596	-0.378115475475066	2.28841060509528	2.00949478178041	0.134865015632924	2.57248734816162	0.303663963240396	-0.542206936030187	2.58238586785731	2.22144886960606	0.0327603458441203	-0.842098643264139	-0.641269776190705	2.19520918712275	-0.226669881654713	0.265938098592629	-0.38538553472627	-0.218969600866569	0.43086307267702	-0.112767301552436	-0.642923506847779	2.09739164637412	2.50872794279284	-0.550190256396397
ASNS	0.00344691637639505	0.281394319438224	1.66123503731509	-0.804782377238587	-0.272174618927582	1.40084531537544	-0.879172205657065	2.58214879447011	-0.911018469017385	0.0715589689199837	0.132702923527601	-1.17376943357237	-0.0610251201741784	1.49112864864898	-0.710329173836889	0.150836082864645	1.31974169275649	-1.64376917707647	0.201049965259204	-0.808751729369757	-0.954193954244892	-1.17503806123586	-1.25491340744533	0.286859525593284	1.6567177449103	0.42546375391469	1.52719563365491	-0.118215082995046	-0.81225451442489	-0.12185540495853	-0.640337144844358	-0.0431978189523092	-0.758419422596385	-0.67701996460966	-0.882915153184364	1.36083371804775	0.867751688349946	-1.01594347284878	1.57226813275135	-0.223264001693504	-0.23229021922248	0.0208934480695557	-0.253796644077059	-0.947287052866575	1.87187201501371	2.23996906334034	-0.6446094466262	-1.34575313381815	2.03772755504305	-0.783466551765021	2.07247356496653	-0.979406726125174	-1.21266047135429	0.311739892740434	2.16538000095306	-0.492070297509739	-1.45146117184169	-1.37309618365109	1.09072643795524	-0.354707967922236	0.347445574333298	1.83921165132528	-0.908286837544673	-1.1851489903492	-1.3345058974631	-0.522739646881978	2.11375305314475	-0.0389103615364516	-0.52110406561358	-1.2729149542963	-0.71049297148407	-1.28230076950035	2.07809764803113	1.04246772854655	2.34292212313793	2.14027367762424	-0.866701908841259	-0.34331692782477	1.18791588472221	1.64956628975003	-1.0339800003639	-1.21185782100229	1.78750419224396	-1.16108362086779	1.65978506717455	1.60858312157626	-0.8037154530733	0.0541268993096412	-0.413965762314912	1.13774206641854	-1.01197692097104	-1.48568685564129	-0.830589641781371	-0.800424251787967	0.513799712016311	-0.297115959461215	-1.86217566548079	2.53376155582022	-1.0394012538913	2.12708440836497
ATM	0.200360011451083	2.8540269255128	1.88996834600337	2.03561437687824	1.47666724108709	2.15250869856236	2.4670654483963	2.72818428221605	1.10545488245558	2.74017769845603	2.23849827253748	-0.958703319534202	-0.895406353016813	2.3527809352654	2.83853074216923	2.07253296652249	1.67888348057187	1.90873429562163	2.58216694462783	0.0322654537275777	2.09018193591355	2.86636508398132	-0.911082500463238	2.54991334022485	2.1300188319752	2.94691181049604	2.62287938387734	2.68956425628897	-0.0575776211448691	1.3445560020495	2.110348728544	-0.914055644988145	-0.222281136570455	2.01902077063811	-0.203887630705884	0.441405126139242	-1.05170690313886	2.47776594854826	-0.538782410901773	2.1750867651796	1.9274704351264	2.2693916849674	2.89148021790899	-1.76600845405918	-1.27213855338958	0.875676073151167	2.64708489489206	1.8646480319722	3.14072427195676	0.420465272965844	-1.32351176082426	1.44072830081077	1.87635244312312	1.84505127972319	3.31643947458888	2.88697749077997	1.78037445225648	3.70878587045042	-0.517764402383215	2.28433915267158	1.81510240894155	2.79774178251704	-1.14887167323024	-0.592463832100613	2.97085842528193	2.41211064328979	2.71217179366263	2.74870198613906	1.74780125176585	3.06651985320701	2.47021195828762	2.54696671465584	1.68125395763107	1.66005111684575	2.65513905551732	2.43232506356496	2.34385886093766	1.73201282509046	0.985670772271182	2.63705800347651	2.24746237020242	2.82474177324271	0.482630663034622	3.53827201290429	2.37634355375951	1.82148876345337	1.31561243865107	-0.151328340526811	1.56486547761345	2.14330237572381	1.69246898719745	1.82063810145981	0.4725665525491	0.642863768256864	1.81227139849638	-0.545453619632986	1.71678798994875	3.05803717669816	2.39744249591854	-0.65672538661713
