probe	subject1	subject2	subject3	subject4	subject5	subject6	subject7	subject8	subject9	subject10	subject11	subject12	subject13	subject14	subject15	subject16	subject17	subject18	subject19	subject20	subject21	subject22	subject23	subject24	subject25	subject26	subject27	subject28	subject29	subject30	subject31	subject32	subject33	subject34	subject35	subject36	subject37	subject38	subject39	subject40	subject41	subject42	subject43	subject44	subject45	subject46	subject47	subject48	subject49	subject50	subject51	subject52	subject53	subject54	subject55	subject56	subject57	subject58	subject59	subject60	subject61	subject62	subject63	subject64	subject65	subject66	subject67	subject68	subject69	subject70	subject71	subject72	subject73	subject74	subject75	subject76	subject77	subject78	subject79	subject80	subject81	subject82	subject83	subject84	subject85	subject86	subject87	subject88	subject89	subject90	subject91	subject92	subject93	subject94	subject95	subject96	subject97	subject98	subject99	subject100
ACC1	-0.266883050560503	-0.393616421936545	-0.272051714909768	-0.572953842632208	-0.814070593191445	-0.916337881388921	-0.458259492202558	2.30820125753871	-0.346908353640956	-0.0968706652780036	-0.648942794520408	-0.679139880807114	-0.876945369296357	-0.04771055938129	-0.563774895721262	1.87250817791308	-0.154424315116175	-0.244794042234143	-0.465265573612111	1.6130831329199	-1.06732204993106	-0.959302485143188	2.17459410991289	2.02774822834388	1.08408302513165	-0.650346893612128	-0.767780598823517	-0.25654410350775	2.31384517105739	2.25822983210046	-0.522062092308515	-1.45187679284008	-0.372903000836643	-0.674760390929608	-0.632017650806872	2.57177366194553	0.163075926222089	2.38122814779173	0.213290803954644	0.251663535494941	0.858686687305787	-0.147216633047135	-1.15470790243385	0.431043095037615	0.130715759708082	2.24942809125851	-0.218072231455934	-0.818209063522047	-0.523822880185757	-0.00599132659098373	-0.830831289550414	-0.562808378304702	-0.151618150808375	-0.166906072223089	1.20735731235501	-0.773360171324377	0.0975309569097411	-0.954743004485363	-0.308914375699381	2.28933321053805	-1.21115166087403	-0.639433127416613	1.7935072106473	0.205943442125317	-0.379971764572703	-0.3199067555355	-0.244855203885688	-1.05405296117596	-0.255598427407717	0.377381082433636	0.229308290640131	-0.788493515285102	2.2041794433917	-0.202522926013037	2.42530251368774	2.73253633748965	-0.474782459049168	0.711153666652145	0.276983576877403	-0.632834166457549	-0.929408229575812	-0.993770542990736	-0.264708518422952	1.9827974391494	0.823802246048576	1.99342312667854	-0.407430043310078	-0.493064876485886	-0.179690541365455	-0.958016700223787	-0.0749703764446826	1.74492812801555	0.865425774865422	-0.849804710387979	-0.458924783689	0.206518023547582	-0.378465647622066	0.383640015583723	-0.737109638752794	-0.0658550146741239
ACC_pS79	0.0655487401546803	-0.581546631561303	0.191452954757957	-0.263364954815266	-0.843362869418943	-0.531210656183781	-0.611233968465206	2.48262838455072	-0.43505067933555	-0.261455764791379	-0.532420264963113	-0.157426884386616	-0.831258873374976	0.390500994903821	-0.583399989958265	1.93149285943862	-0.039173866294253	-0.343100828914434	-0.0586105001565614	1.39187774773226	-0.961869012801934	-0.689890158174987	2.08123587757498	1.9916758527139	0.684635921091533	-0.558949382193675	-0.702880629897534	-0.330594433849413	2.14609921345992	2.05255381108937	-0.340190104853432	-0.904315868814656	-0.389707289173325	-0.888849683287015	-0.239711081426543	2.56855708616555	-0.0156837136571715	2.36023530848795	0.0416128086822541	-0.189805143909903	0.73501643446244	-0.41717339916703	-1.1279235778146	-0.00932726611261414	0.210066512091441	2.17621459709387	-0.269897667145994	-0.388692518968734	-0.623587459336851	-0.446896176335947	-0.490225221638054	-0.331200420221347	0.162500382681683	0.0200826729083309	1.23518341489954	-0.650131137010253	-0.223305759366126	-0.22387433682621	-0.214803824831757	2.17792292022001	-0.822602168178336	-0.389167054985128	1.88836367976253	0.677094488475894	-0.510510422049336	-0.251147909156842	-0.156958140429349	-0.868322989240679	-0.045406955983058	0.14610534526629	0.159503461043845	-0.787750729706827	2.15819026483466	-0.293666320578562	2.12766184755424	2.88120528524907	-0.561534383750925	0.669419160477477	0.160834857282044	-0.422533418741905	-0.777562016354833	-0.881281687527921	-0.0534491227932501	2.25098443537835	0.729380454053054	2.17858159859738	-0.334169967976259	-0.983469420651819	-0.140076088472401	-0.816616299514856	-0.339371184510641	1.96809121022646	0.556009023374119	-0.577045682474699	-0.419544740078328	0.667858748824192	-0.454439518469283	0.427671770023507	-0.84082165561083	0.118022350574275
ACVRL1	0.214892586303462	0.195160790601187	0.111429382881974	2.63161586942816	0.231029766114914	0.663015908449588	0.458072102168487	2.67454314808361	0.0312377902050128	-0.20199304085062	-0.075526166956227	0.0173821473814931	0.475811909492836	0.408341092056298	-0.106685323829468	2.4670843510434	2.55513405525123	2.51009811897436	0.535912202998394	-0.25074507634425	2.72035349852611	-0.0881963708056261	2.63262509517024	2.36317121495396	0.117479822090319	-0.130300669245007	-0.0764457269542807	-0.145685975263125	2.95149033846908	0.160256349348043	0.0717172120981999	0.17266249966465	0.0995635734922309	2.49723334473414	0.311287630306527	-0.0194886047285006	0.0946099128650749	-0.195240092348398	-0.320721725180772	0.0435783608743231	-0.51124164325615	0.124353786657369	-0.060919599811396	2.39276889887542	0.205010567873476	-0.0888591356266364	-0.150672271718239	0.165739026304256	0.283549939981232	0.202898350627439	0.129005700227345	0.18529426223615	-0.0288641013528315	-0.0216340339826614	0.122873949063254	0.124460083389931	-0.343641578752364	0.0885325929495853	0.0318861409602193	2.8299959342165	-0.168147471763018	-0.160664555124282	-0.0267837550084187	0.0952896012683857	-0.100380971063283	0.0291471939559544	-0.0262789985036625	0.0748307666237649	-0.278531869983996	0.142326618513773	0.306648096597754	0.0859650796558455	0.330465596898343	0.0826128430229579	0.0191149822323779	0.014350644883135	0.176009278714186	0.411563681666562	-0.0155304355694997	-0.313642292492232	-0.0827710632519409	0.387066554118746	-0.27297638327691	-0.0643978663911513	-0.144216534202032	-0.166407549137337	2.69016328575406	0.287230498744882	-0.261031348349047	-0.00873135700293518	-0.0169089770306377	0.235764120184036	0.426261896850835	0.160071606077844	0.00621196099815957	-0.133716889838372	0.00675909838487133	0.34796767525769	-0.025239574186899	-0.0570948179946141
Akt_pS473	0.728469045992226	-0.218104584829036	-0.381073223917597	-0.216144204734046	0.686968478187052	2.2554497342089	-0.584065755525158	2.58770758493703	0.982858159964404	0.70873973524215	0.914737984382446	2.14211905047176	0.273942503860977	0.113046470949344	2.18192056170384	3.01558569056713	0.515714804987283	0.261896596070638	0.0395938187509098	-0.500636681624508	-0.132365271826767	0.205077855471459	2.64742353800179	1.79128607105965	0.119620631467648	0.117874760237435	-0.375640437287148	-0.0922580917188959	1.83240937153792	0.174340183955124	0.710492278669095	3.43554213480263	1.10251493665981	-0.20992023564464	-0.585365634590489	-0.219143536756737	0.644125398472871	-0.0444658468720526	0.153382560689104	-0.498566160920414	-0.430961926157907	-0.0951115867874807	-0.733658025982293	1.06805055595571	-0.14842468462189	-0.734912006006242	-1.84280527432008	2.31642509602302	-0.418494618445763	0.379908257531584	-0.689779789812218	-0.153592759756079	-1.18402650217621	-0.755560404106257	-1.0552844041427	2.67213791491573	1.04717441677373	-0.0856466970132588	-0.0958788748464361	2.58393494611985	1.16089529523884	1.07462656726209	-0.219192656065298	0.0932007527667781	0.507236887735139	0.221674811622807	2.06975867324815	-0.406521074830691	1.19548737890457	-0.198081230718619	-0.619332725981593	0.225071225294192	-0.635547055680462	-0.569095441014648	-0.867436315838308	-0.438188156716226	-0.453689934561798	0.727469524837265	-1.18887710856768	2.32618938926798	1.18917390785531	2.11204231718233	-1.08833668979043	1.29978672305526	0.213686948036907	-0.58848934194229	-0.753188365657231	-0.601886247640363	0.181084374239503	0.415367106994474	2.38444337026252	0.0629406844035874	2.36310925366661	-0.082245492599648	0.805951184595724	0.041855472401487	1.46973509273505	0.959111489091305	2.66461385644868	0.451610837737651
PRAS40_pT246	0.0798224074344143	-0.216330281747537	2.54150735178765	2.24212943324431	0.0730537686528453	2.64420498058842	-0.190463331359846	3.10409771634389	1.70094564857809	2.44386951988391	2.66931674486765	0.197223646958803	2.438730625847	-0.28514269158458	2.394800127681	2.41539808245566	2.55002854254362	2.44107410259079	2.59000948662235	-0.101748434218664	2.5812154864221	2.7087021265192	2.49791121985841	2.25744905906816	2.0443010147168	2.00817326396267	2.1790916316372	2.41721343943252	2.33362753492623	2.43007820512206	2.39288776526226	2.94478222163318	2.24398669993189	2.56787464983381	2.41568410380917	-0.33890743606888	2.78771090538657	2.21741421861747	2.40151290578635	2.00816006140742	-0.185062509204008	2.26456937204376	2.46214275204373	2.31978124629334	2.06721880085312	2.3196473762008	-0.291592499925985	-0.252067031827109	1.92931551750552	-0.116078792352423	0.296765981479751	2.34788507189897	2.3695551848439	2.61131846969554	-0.369404960665506	2.77431060920477	2.16070193282641	2.95489687408683	-0.241806192364159	2.18339612940554	2.87018155549563	2.41882463380061	2.5962808080964	2.3866023731492	-0.284827853973512	2.53137191932799	-0.0507170727903565	2.404125213506	3.25949188897478	1.73585598830346	1.72125384949392	2.22543958024029	2.63127573370272	1.87233332682197	-0.343435341242095	-0.0998461461670048	-0.192911636985179	2.11907794323286	1.85061993815581	-0.0167250211885282	2.71690526933534	2.13391677435328	2.37099301758784	2.49591432512707	2.4104063404828	2.52695976669679	2.00219264931765	-0.337046484350672	2.42397748995062	2.67482797261353	2.34265582917648	-0.225748271338757	-0.287011987191197	2.36982066724293	2.11246294555632	0.226606483921224	3.13814359562221	1.72673904235917	0.126531487323989	2.62269301470232
Annexin.1	0.0692281391263282	-0.0364829096665289	0.243574389911051	2.95934110701808	1.91403585959016	1.00610555522737	1.08384275675787	2.15677461695339	1.57697993535819	0.327191966623733	0.0155712389435009	2.82447050290415	0.0951649506986846	0.0651738271241851	1.44175161821745	2.7467137088777	1.80171874649502	3.0177025735458	0.835586333173348	0.718279436592691	2.73205093911072	0.655407706110407	1.41892578168888	2.91099319193149	1.05051387743743	0.778936056113371	0.782425182308435	0.215920353116986	2.19642527091733	1.15032081321097	0.182194772511355	0.447886134456415	0.519032294690362	2.5874601627418	0.632079436713967	0.246933659526851	2.57236218310447	-0.670782115728373	0.0457754698886919	-0.462378453686128	2.66634002910053	0.0998015968248387	2.10408532843151	2.6787112852544	-0.162874230446408	-0.0149768916201345	3.2103413012617	2.94164347692052	0.677485575931077	1.06043642098384	3.98394059008998	-0.572968232576605	-0.343021925558118	1.57703366789669	1.39641697923528	0.66366428820738	0.447382895111791	0.222768134322586	3.20302283373703	2.2749086210055	0.0945483786804344	-0.555035776218628	2.18127640088702	2.12877985177081	3.87844680542034	1.27831971925679	2.94091058021503	1.00880845948391	2.49739137067878	0.263144449642255	0.0112123356435707	0.545020786515996	-0.054404777712417	2.97790142675249	-2.35281792722741	1.06021854241903	0.422901725986197	1.09850885247506	4.3358341889571	2.37300567656543	0.760373367765605	1.42062209495269	1.13509878161031	-2.7111680529124	0.131390296692432	-0.821072835581847	4.64007261906148	3.22918381367668	-0.145635828716841	0.0965155447218876	3.06207247405409	0.566667225978275	3.31830603008626	0.336954591594047	0.263180883116225	0.533934845919927	0.267530554895537	-0.262156640013389	2.05601434488329	-0.420645999309582
AR	3.70077147107629	2.69638741708901	3.55532874562094	3.25668071267778	3.49086637765099	4.77318050837227	3.70781033553194	4.47604446812757	1.84610842774519	4.59414422288261	3.12727266563846	3.79298490900406	2.70333388595019	4.6332129069467	2.71575800481267	4.47172824987375	3.45698534563376	3.69328028247552	3.76454215274213	3.23594760528797	4.35529708971723	4.20573842926437	3.92930355467557	3.40709184550181	3.53378797086134	2.56328059357005	3.70254296648162	4.88944871684517	3.20529195506294	4.47630081180819	4.17067075451026	3.31641508851334	2.4973704603833	4.19188994174221	3.94907412533936	3.39487966309996	3.43610455640702	3.97858156656714	2.83826108941856	3.82186227423233	3.01186766446858	3.63886078619686	4.23944835485178	4.00056055275109	4.52197934535383	4.96806042453849	3.58266193346199	2.5717501990923	3.85172834240828	2.73534948863362	4.59272460034832	3.74335842369396	3.43851210269045	3.70051247917441	3.89589070583396	2.81601614386653	3.49069968713927	3.42664894029815	3.84438399902392	4.90441506663783	3.92785670544376	4.27904080020021	3.09569825000706	4.3511780463011	2.92019628066211	4.4327054504493	3.33012677621731	4.77620864426385	3.13784724781677	3.53332432784035	3.36149416308152	4.2528100411648	4.37198592987253	3.38566719538118	5.61081031899073	3.08058679769335	4.63910195695735	2.03604166499216	3.66611277194492	4.73913031248109	3.21645316711929	4.20822365448834	4.42177640834108	3.84653811948378	4.69318345555613	3.81896169712811	3.76188844003013	4.0967652356311	2.85336472490067	4.48708087905631	4.47184624752817	3.8565315167568	3.96261875469957	3.06260763904964	2.67355670796865	4.75074726558567	4.28276910797474	4.29572714648739	3.5942766804167	4.11846150177694
A.Raf_pS299	-0.162875697200214	-0.78673102251308	-0.425101876244759	0.426868564238788	-0.492125204900953	0.250762095505498	-0.157785952566489	2.3867668437455	-0.378213807473898	0.0172300621336911	2.16049769939644	-0.224900963345718	2.07049956256945	-0.451366823234421	-0.198927951833628	1.95148486217939	0.574640276363092	-0.206031955975549	-0.408261720145927	2.59414180157443	-0.442343829357527	2.18232274513734	2.63068639574341	2.81226420346507	2.0684297395027	-0.598155350824799	-0.123984789847707	-0.0882148084552389	2.58309252436239	2.38932076393194	0.0658624772118963	-0.166546953627117	-0.149250554742555	0.410953845424292	0.109620854793384	2.72260687521017	2.33681562436626	2.45235609729971	2.4844046981922	0.0502293859667475	-0.161539260464251	-0.365587985498639	2.38825036545893	0.186628265316412	1.74585733115547	2.56116551639864	-0.630146452172632	-0.452648090496829	-0.442887659776975	-0.034534812207253	-0.112332241930289	-0.327712901654219	-0.576885225632672	-0.201606523112659	2.23993687205121	0.254563603678495	2.44269228601027	0.242817455540561	-0.0489492984687966	2.9894887426592	0.0420394852706389	2.2944730151694	2.26746938985982	1.86616488747671	-0.573209678720159	2.5108461190235	-0.170854401378994	2.19046020921502	2.77122801593909	-0.560642018724737	2.42217380882876	-0.536094209511352	2.38529439866532	1.96550620624908	2.16282337067154	2.558898868125	-0.029064736828365	2.37591062332349	2.52321908829465	-0.488663590734254	0.566353558914879	-0.121863209960499	2.02593618912435	2.3417081669365	-0.0471591989230765	2.41307896943759	0.0649972415405382	-0.299408122702312	2.62978308228325	-0.459519757760348	-0.749882455625629	2.65494079111277	0.211746610065268	-0.378670009215729	-0.353828493353974	-0.0465829716700744	-0.174966112880577	-0.875360988715918	0.120145983810405	2.26081003030635
ASNS	-1.2434660115969	-0.75980122472834	-0.0961783888935455	1.60637513168351	1.84352641029895	1.62141695248206	-0.267024799699278	2.41397274184094	1.42088617372901	-0.368307801563865	-0.930889264833365	0.908885278888571	-1.05621640020105	-1.17857766464551	1.48403624829897	2.15513347457939	2.90754892871136	1.65170077835222	-1.37120720868521	2.26898578503779	0.401772849477805	-0.717977107299902	2.00186361250555	1.12756444998184	-0.415911727784401	-0.177409923374438	-0.321302558992459	0.358738674914981	1.75012251143101	-0.663473967569254	-2.24351939788842	0.69872710236693	-1.19450876431728	1.74233679471564	-0.367806320508794	2.05122023114398	-0.535788018427241	-0.808285169901163	0.316150039070098	0.380075632614822	2.54775722821922	-0.60932131118338	-0.769493510066716	1.93153278000353	-0.680173552280013	-0.309702366380873	2.79468012658192	2.50630258073183	-1.0034063392454	-0.878949408339688	1.99054229027012	-0.905681580355336	-0.140032302400245	-1.11337510963055	1.01371473134932	2.14147698509893	-1.2235483343738	-1.17096495745399	1.96918599001885	1.86225647158611	-1.31008886502384	-0.652490492423307	-1.45021862252613	-0.855697538726579	1.30029829412033	-0.871719495931537	2.99702561771908	-0.950336771963129	-0.370499788151507	-0.598793597220416	-0.606071546085756	-1.74845536056269	-2.02488236983184	-0.896711082840423	2.39898201162599	2.16937111995676	-1.85309962655438	-0.628416089684352	-0.63136214950103	0.039391180308715	-0.305184238209852	0.760636276600797	-0.110854373781782	-1.48004940204952	0.549322859631919	-1.50266140877868	2.06596434526362	1.32597287094779	-0.707949934885346	-0.811464278647788	1.12238504622364	1.58211409989416	1.54443822184467	-0.56797809477	-0.894202964561611	-0.976083254414743	-0.486583171854467	-0.757974601837006	1.40460196292836	-0.658859621343123
ATM	1.82194335535031	3.19816583249907	1.53045002950251	2.21728913047545	2.28679592362817	3.55997155113237	2.44315229366038	1.764972441132	2.96004629326206	3.37269786207277	2.42611058591139	1.9630942627389	-0.249509203730034	2.88516711073495	2.87457727451079	1.75492730005194	2.26459384254941	2.88884068203595	3.61649462111225	1.95351596747676	2.82568943702813	1.44397709906504	2.73207453312975	1.32114171245634	2.85062844277704	2.48464403466055	2.15753881947826	1.76902338290166	1.57476995800453	2.838988617941	2.68572321555673	2.25234828566999	2.06465971120255	1.5817102937593	1.72428934807386	3.20227967728684	2.35196745297791	1.5924332070261	-0.85395539712863	2.95318205607706	2.81982140875623	3.07922478417301	2.32278728318568	2.0107813484281	1.87212570011325	2.59521901125475	1.64269696892439	2.17177080241139	2.28494567968806	2.51794482705091	2.34907982911516	2.44608075982231	2.8517684005369	1.62930091009051	2.3205332321314	1.97388148477606	0.0758691992614556	2.32154044962625	2.98327638463283	2.28285914864667	1.82965246882798	2.45251613513743	1.07620066884788	3.96219545320178	2.34748207567818	-0.122821523906774	2.65167954602521	2.32397819030097	1.67393089234145	4.0028111682388	-0.12420440990134	3.93627013729286	2.58492188957041	1.42407390509455	2.34133818252229	2.1965000190477	3.06822589347222	2.73259979113084	3.62914800418497	2.83839062505453	2.66140678946155	3.18222797976382	1.84670321950927	2.25263269875791	2.3981246628447	2.70437354768408	2.18700968274757	1.29034460975655	-0.504942910245183	1.80072860470392	3.26392227690198	2.44619248366193	1.34549580655748	2.47329661663143	2.29230321491408	2.06438652068433	1.99983398594868	3.15666896822788	1.85541663479657	0.187944759423617
