-0.906255351	-0.636094865	-0.183249861	-0.693379467	-0.484433458	-1.37138398	-1.396323174	2.880542286	-0.461307021	-0.291137423	-0.646699436	-0.102296301	-0.859120937	-0.883226692	-0.619929922	1.69309563	0.500418833	-1.264191894	-0.204795733	2.178122724	-0.653359894	-0.847276191	1.875181541	2.099384301	-0.670641348	-1.361687686	-0.38617043	-1.874087994	1.396987078	1.360680408	-1.352504587	-0.262031289	-0.209669548	-0.45017259	-0.16946796	1.814732467	-0.3926348	2.277558258	-1.310130917	-0.015004358	-0.33843633	-0.637153268	-0.537946599	-0.995277189	-0.30679515	1.126883347	-0.892731652	-1.097427716	-0.167996011	-0.943935769	-0.665583252	-0.301714238	-0.516796868	-0.477728852	2.208104344	-0.995149184	-1.37733998	-0.826318547	-0.88394784	1.821132424	-0.734973939	-0.377145258	1.578593041	-0.816977307	-0.497566996	-0.21849146	-0.677933553	-0.398887147	-0.740452471	-0.724507162	-1.242724688	-1.272387307	1.664976825	-0.276017329	1.256716075	1.444139735	-1.069110414	-0.289898389	-0.611707817	-0.30754351	-0.17231116	-0.724146743	-0.391893288	2.642958728	-0.73170528	1.318355002	-0.774820188	-0.741008847	-0.69702562	-0.609563295	-0.649382223	1.31939442	-0.727238755	-1.161243347	-0.082300312	-1.068938921	-1.250861097	-0.337162699	-0.123960129	-0.292328793
2.006406596	1.637346657	1.099031388	3.090592429	0.668567102	1.916336945	1.614985119	3.243888709	1.09655065	1.432195052	1.232762458	1.696524694	1.612315527	1.464801823	1.360354033	4.216792089	2.836669914	4.150190284	2.121556908	1.373378929	3.873286629	1.23791955	3.866158949	4.222917097	1.584246665	1.121480233	1.157399213	1.768657946	3.413615378	1.510787554	1.723348272	1.649430367	1.499592652	3.48940199	0.739608989	1.66005775	1.272032962	0.81409727	1.075531856	-0.155465809	1.377697609	1.76634236	1.150998456	3.685652594	1.002921367	1.546426786	0.771097876	0.811529297	0.745256065	1.211464412	1.579303371	2.171186899	0.751273315	1.568367109	0.560449843	0.64875529	2.0562901	0.899179425	1.17746951	3.876514075	1.472911611	1.465918382	0.860056704	0.864831891	1.730226102	1.842642859	0.965328735	0.734104409	1.235749043	2.063023652	1.635050201	1.949938366	1.741933435	1.322062423	0.990892161	2.259621151	1.681663376	1.027729842	1.218756619	1.61998283	1.131834109	1.501227324	1.412172315	1.012611003	1.338990256	0.60516415	3.989947564	1.324809054	1.170376045	1.270614012	1.317889667	0.718372529	1.780612778	1.62280779	1.654564594	1.532056962	1.641781474	1.480869675	0.578478976	1.51095831
-0.111275463	-1.065364404	-1.007205418	-0.410625214	-0.266345476	2.981650993	-0.014910294	0.966295842	2.760118311	0.466653586	0.536626945	1.596973655	-0.228020481	-0.611464454	2.907031904	2.235714606	-1.202719663	-0.87172482	-0.922150101	-0.292040969	-0.662088182	-0.855771857	1.214991109	1.564397816	-0.091558363	-0.497203981	-1.299626683	-1.0174489	2.736885694	0.32063145	-0.38480391	2.553799331	0.980045013	-0.700739857	-0.500672079	-0.511148075	-0.382259078	-0.598281449	-1.575766425	-0.849642806	-0.370778244	-1.116467791	0.217801027	-1.147487932	-0.812906821	-0.439908221	0.228098907	1.498279904	-0.256529797	-1.253193895	0.380522189	-1.630826757	-0.542054591	-0.860584591	-0.457261021	2.349087646	-1.945780834	-0.677018625	-0.758212099	1.930714194	-0.509759734	-1.04442486	-0.200923895	-1.535213197	-0.911924674	-0.589863612	0.96243394	-0.667415993	-1.13535093	-0.983608228	-1.191653277	-1.612237624	0.1902492	-1.724987316	-0.231502864	-1.267260022	-0.092206494	-1.104043138	0.182617254	2.177260374	-1.242122697	0.070744945	-0.327952187	-0.480018016	-1.510756632	-0.089233878	-1.487787976	-0.886336253	-0.789796539	-0.960941566	1.694705877	-0.967964992	2.554218898	-0.647626729	-1.137386511	-0.163895658	-0.979386099	-0.781280778	1.358691108	-0.742191574
-0.164419999	-0.96065202	1.93956142	1.14670382	-0.24370751	2.704677444	-0.114685529	1.990450957	1.740285916	1.591646328	2.220671835	-1.323179252	1.340489827	-0.832628954	2.056593907	2.062632695	1.256518379	2.144209747	1.423054109	-1.073352582	1.916217492	1.91071445	1.011683524	2.13783319	1.447070691	2.132265743	1.385588978	1.358243438	1.92636439	1.932004168	2.246761459	2.173347627	2.001797134	1.996360039	1.178417877	-0.058388336	1.023524744	1.613093357	1.389332092	1.912220035	-0.456555929	1.29743372	2.500169384	1.469254087	2.117095588	2.152721331	-0.796955122	-0.58394999	2.086068588	-0.776050759	-1.11224731	2.542218057	1.670711657	1.988784538	-0.788011305	2.24531265	0.122840258	1.585153764	-0.819374805	1.378852498	2.255322432	1.409041272	1.662577759	1.435640269	-0.954612072	1.825362138	-1.17620109	0.904749859	1.482599293	1.457604514	1.75526139	1.34492384	2.536837108	0.815611788	-1.044614458	0.075184217	-0.313150997	2.010213861	2.107670687	-0.772497652	1.600470412	1.209788978	0.901738548	1.483867222	1.840120612	1.943034036	1.341713024	-0.719074395	1.653340668	0.923406279	1.173202844	-1.06934806	0.098306511	1.747257167	1.075340547	-0.808401168	1.985129968	2.949590674	-1.492328297	2.643403718
0.572036712	-0.703242723	1.130821281	-0.464614942	2.607974985	1.255826147	2.165421883	1.323544066	1.925418502	-1.11616878	0.090161134	0.362775388	-1.613643341	3.558984389	0.657181535	1.608639253	4.216531495	2.051360139	0.883161921	-1.844930095	2.765624782	0.709228638	3.366710896	2.528050397	0.608288319	0.286432877	-0.320782116	0.536919704	3.366160404	-1.929227137	0.091663869	0.319721337	1.795165611	2.668652996	2.288674074	0.385244217	3.428453286	1.266620236	-0.85404967	0.884810624	2.989165799	-0.027528248	3.944717878	2.171182996	1.378610018	1.007759887	2.656725248	2.078045549	-0.149406281	0.352835785	3.082678796	-0.194337994	-2.062478643	-0.750204913	-0.501555523	0.197907142	-0.688099081	2.329760141	2.477984303	3.122435293	-0.982508188	0.501852264	1.060915353	1.701185307	4.470228049	-1.436625954	0.954833795	1.95814968	4.206620568	-0.792415769	-0.172295356	-0.182837474	1.868770786	4.491768875	0.430185798	0.034690794	-1.769463355	-1.380687994	1.375165052	2.908749778	1.179402985	-0.458530724	0.177598597	-1.01670397	-1.268188216	0.714601993	2.788119069	3.232272154	0.976340815	0.382394508	0.122236943	0.663757056	3.791775475	-0.535763684	1.456759551	-0.32886407	-0.502620164	0.07279743	5.548389222	-1.434032197
5.443525675	2.958594546	4.66443222	5.14136749	4.470367701	2.406425506	2.533930679	3.241706953	4.062358396	3.63708878	2.767885911	4.416027191	5.913063349	2.759238021	5.164329062	6.502579938	5.490433861	4.008634137	2.618752144	1.843608829	4.804230578	7.081707814	7.20097555	3.145013145	4.120963155	3.91921482	3.439987961	2.821774135	3.875320093	5.700837287	1.318013335	2.040601952	5.705375795	2.597002831	4.751933712	4.401660149	5.519134763	4.818908461	4.554114949	3.753900958	3.439167303	3.886800168	1.629519302	5.030287488	2.065872133	4.174374432	6.251295333	3.975805171	5.087367043	3.925776816	3.314123701	4.219844686	3.585161636	1.902322231	3.665618409	5.149268556	4.316224601	2.554979051	3.629658719	6.075128501	3.177644593	4.087221865	4.710272707	4.988117959	1.082992688	2.081897938	5.497272272	2.342958311	2.621616932	1.231667928	5.071381944	1.831493362	3.823260681	4.219160827	2.277243208	1.789270971	2.149774985	4.38746008	4.69355059	2.537142431	4.599576696	3.399588004	4.539284958	4.40020137	4.790526088	3.720452358	5.073465841	3.57124196	4.687412738	4.362913415	0.728391501	5.341198621	6.465501696	4.485008534	4.248381095	4.159507743	2.705539312	3.76030992	5.507450506	4.460864296
-0.49228151	-1.674437861	-0.382583276	-1.181579925	1.527346001	-0.594696357	0.056835321	1.87829155	0.011493707	-0.152997451	2.578732467	-0.553458037	2.784602581	-0.830435414	-0.528438057	2.315248648	-1.421936247	-0.276279703	-0.423510101	2.505759049	-0.86783048	1.711212329	2.15187608	1.481703819	2.555660232	0.340938445	-0.287640444	0.091911313	2.715983456	1.92749578	0.17848159	-0.989728422	0.217841576	-1.467762614	-1.035972288	2.104745614	2.237142031	1.518259516	1.11162251	-0.860130062	0.61906934	-0.524908842	1.930903438	-0.598401482	1.878748693	1.745990093	0.686156407	-0.565010846	-0.928771283	-0.035975581	-0.527408227	-1.756659391	-0.001383637	-0.566006815	3.230291937	0.208644332	0.070644796	-1.101212327	-1.0490023	1.73847959	0.369211767	1.996236074	1.319940695	2.243799385	-0.718259686	2.471776437	-1.35421564	0.581249335	0.519030685	0.969817896	1.485846713	-1.263521913	2.638878677	1.90392557	2.566849746	2.059519822	-0.056184716	1.853236071	3.304566693	0.080461675	-1.594450327	-1.642305288	1.794194085	1.753575854	-0.473072367	1.627472323	-0.583133234	-1.004981929	2.409549697	-1.182911989	-0.541997469	1.489076642	-0.56714772	-0.097033696	-2.096293865	-0.636583801	0.451297759	-0.597255597	-1.513116785	2.612825144
-2.079193902	-1.756583101	-1.638590514	0.148711378	0.851983554	1.642045914	-0.439793446	0.279489901	0.631484381	-1.801093788	-0.38546694	0.480402526	-1.318975151	-1.016012134	0.615454557	-0.568999324	0.043308875	1.643176974	-1.349993665	1.091574674	0.638455588	-0.32826352	1.857985031	2.631493781	-0.787108155	-1.346289388	0.530862835	-2.451858746	1.818605409	-1.904627848	-0.922501114	1.079199605	-1.71495192	2.037374718	-1.844675246	0.358818363	-0.03391736	-1.373498257	-1.460368274	-1.120227514	1.376575045	-0.468017096	-0.327742018	0.991489348	-0.460926249	-0.386544309	2.438808523	2.438820574	0.271172957	-1.857326468	0.773043917	-1.632342044	-0.018548662	-1.239939615	0.983729492	0.902077007	-1.883253813	-1.122921389	1.051975781	1.4790479	-1.598195652	0.211754956	-1.809173608	-1.088475607	1.80639213	0.642880198	1.394961856	-1.399260782	-3.085980641	-1.0001256	-1.98292149	-1.114193945	-1.49839926	-1.37230542	1.963666426	0.725381661	-2.365230434	-0.046365581	0.447969923	1.680968648	-1.326891825	1.27617802	-1.298798988	-0.377081184	-1.020177463	-1.909772741	0.309447667	1.685843008	-1.477662491	-0.094512622	2.400613585	0.034228421	0.531495198	-2.317832019	-1.853660884	-0.044012351	-1.305631947	-1.211203766	0.080923738	0.397312272
1.903742676	1.580041341	2.224079115	2.392132679	1.545929997	0.447766785	1.590306043	1.89037314	1.403818941	1.214787138	2.522660096	1.471080534	-1.186203228	2.084984974	1.250155213	1.396159506	2.035863437	1.120766586	1.240653231	2.230869504	1.901927654	2.482955123	2.310991103	1.562507453	2.53257606	1.360032321	1.85190661	-0.01746015	1.548654776	2.554415205	1.500597718	1.849065981	2.765902904	1.452233459	1.371072093	1.579325793	1.971469781	2.001737383	-1.178013603	2.256182136	2.658445215	0.946644207	2.358921872	0.746139108	2.662139236	2.276253646	1.765524814	3.165561586	2.494571559	1.275836773	2.441778613	2.430289504	1.3875675	1.534960168	2.303794408	2.487361418	0.565640281	2.601495857	1.051219845	0.697036803	2.417908923	0.90164065	2.064641651	2.306703945	1.903739591	-1.783471743	1.413442372	1.131689451	2.002925688	0.424363429	-0.494293177	1.723386507	2.705982573	1.931098628	0.910960045	0.424867693	1.72956098	1.653101091	1.1881011	1.65051098	2.416487466	2.466187763	1.847545259	2.469981211	2.367136	0.935823423	1.211591981	2.62977102	-0.667019576	1.819279284	0.721668841	3.031936259	3.075203017	2.913061473	1.937366076	1.291208347	1.293967509	2.101424948	2.843293998	-1.27325912
1.656478596	0.191204256	2.113956089	-0.485205508	-0.346718771	2.172824091	0.183970985	3.379606926	2.81053819	3.61408704	0.740331921	3.287790281	0.480958722	0.546034272	2.474979084	3.535275281	0.418923608	0.858931763	0.91282909	0.618442985	1.670393713	0.813130045	3.212550701	3.399270523	1.230996342	3.973318631	-0.143303391	0.58313309	3.96657262	3.529627983	3.523518705	3.725451526	0.674009401	-0.348007895	3.630680248	-0.401104343	2.910489026	3.169266679	0.3110883	-0.053659094	0.902637791	2.633530871	4.292473975	0.575907616	0.771166258	3.44554902	0.469619879	3.835144955	2.051489137	0.808283335	0.395322966	0.813532494	-0.004071536	3.406688256	1.055058478	2.724151921	0.196835328	0.856278329	1.172301576	2.438641788	0.816303185	0.223915199	3.251528258	3.752591599	1.480866127	1.491772403	3.254126263	2.328840194	3.304233864	2.649723028	0.823519906	1.170899206	3.393228219	3.014087625	0.843794375	1.191546526	0.53476376	1.00627693	3.558634048	3.640931181	1.131678337	2.693934888	0.0822311	3.420391006	3.655290084	3.042640903	0.136741179	-0.486329129	-0.071264331	0.980986438	2.317060157	-0.111781385	3.332786838	0.95348782	-0.059321639	0.012156015	3.686608888	2.843882817	2.18909332	0.922518895
