"AE_FAETC"	"AE_FCTAE"	"DAE_FAETC"	"DAE_FCTAE"	"VAE_FCTAE"	"SVAE"	"MMDVAE"
0.548000633268977	0.516619650275727	-0.383066327051902	-0.672241484953464	-0.672263085680276	0.599760261445311	0.0236163188419014
-0.0202502324180303	-0.345647594318148	-0.632440335706155	-0.245307852173702	-0.113049126656975	-0.116806341703265	-0.163195332212225
-0.588969187644123	0.0782765689781226	0.301461439465303	0.478169281522478	-0.795964621586523	1.90010037600197	-0.699768579705377
0.851879326136805	0.674976794423852	0.598765383939135	-0.084963327616002	-0.618688889282985	-0.361967182710786	-0.409505625666809
-0.740817856045834	-0.698980579038241	0.0472443614141426	-0.494723814774007	-0.542656142107329	0.73635850067811	-0.370934867966884
0.763785237523912	0.695911136377951	-0.828070497328893	-0.529657403357847	-0.820263097692134	-0.57043761818143	-0.725851059136664
-0.646600275442347	0.151415596873263	-0.441223912410931	0.641216519966482	-0.125239037945107	-0.766151482026761	-0.725832344516033
0.120624112063178	-0.27205844970796	-0.129709274147051	-0.319781836552443	-0.621139021128185	-0.813015189626677	-0.24176105602075
-0.553356153786567	0.0588631052401923	-0.505492916409539	-0.665933292113023	-0.243468564491377	0.513332244790644	-0.65083831291522
-0.519408445595281	-0.399063382919972	-0.827415701855689	-0.365197511118436	-0.827067182767165	-0.135124255650597	-0.308946961374631
